19,
17,
17,
30,
32,
17,
22,
46,
24,
24,
20,
17,
21,
21,
15,
19,
18,
22,
20,
20,
24,
25,
28,
25,
38,
32,
22,
22,
19,
17,
16,
16,
23,
27,
23,
18,
21,
21,
20,
19,
17,
17,
18,
17,
21,
26,
25,
19,
21,
21,
20,
21,
17,
16,
16,
15,
21,
28,
22,
16,
17,
17,
17,
15,
15,
14,
13,
15,
15,
16,
13,
13,
15,
13,
13,
14,
13,
12,
12,
12,
16,
19,
17,
14,
19,
17,
17,
16,
16,
16,
19,
21,
23,
22,
21,
19,
23,
21,
20,
18,
20,
17,
17,
16,
23,
25,
20,
18,
19,
21,
21,
21,
20,
17,
18,
17,
20,
27,
23,
19,
23,
23,
21,
26,
19,
18,
18,
19,
22,
23,
20,
19,
23,
21,
22,
21,
20,
19,
24,
100,
40,
47,
31,
30,
31,
49,
27,
37,
29,
25,
26,
24,
29,
32,
13,
11,
11,
11,
11,
11,
15,
23,
25,
20,
16,
19,
17,
18,
18,
21,
18,
20,
18,
14,
18,
17,
21,
27,
26,
22,
22,
17,
13,
17,
21,
24,
24,
24,
24,
16,
23,
34,
33,
34,
42,
35,
33,
27,
27,
30,
44,
29,
22,
32,
34,
46,
34,
38,
35,
29,
32,
29,
28,
38,
44,
32,
38,
90,
40,
28,
53,
54,
75,
56,
53,
65,
61,
48,
56,
93,
40,
32,
28,
25,
26,
21,
20,
25,
20,
21,
29,
32,
28,
40,
33,
33,
38,
28,
22,
41,
30,
29,
29,
15,
